"term","estimate","std.error","statistic","p.value","model"
"factor(entity_year)Belarus__2017",-2.28195474446107,0.00000000000000776339455921553,-293937751978904,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Belarus__2018",-1.12615407221683,0.00000000000000396780151096497,-283823187501873,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Belarus__2021",-3.76860988724892,0.00000000000000914069339034203,-412289278976450,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Benin__2013",-2.98172797947877,0.00000000000000337150977197286,-884389540930796,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Benin__2014",-5.96925165882983,0.00000000000000322706254051212,-1849747745478320,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Benin__2016",-3.484368971664,0.0000000000000294580660664198,-118282339506189,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Benin__2021",-3.50196870774527,0.00000000000000345095100512872,-1014783664717561,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Bolivia__2013",-5.04613257897663,0.0000000000000101507265008372,-497120337008433,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Bolivia__2015",-2.86300399691073,0.0000000000000270271832917126,-105930535417230,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Bolivia__2016",-1.81330069524123,0.00000000000000334833322914709,-541553235937370,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Bolivia__2017",-3.31235157023113,0.000000000000011204416896749,-295629089916515,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Bosnia and Herzegovina__2017",-2.88721868208981,0.0000000000000127245522438458,-226901397138450,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Bosnia and Herzegovina__2021",-3.78459135263191,0.00000000000000354357906542056,-1068013802644685,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Brazil__2019",-1.22343119883041,0.00000000000000345095100512835,-354520014051867,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Brazil__2020",-2.59725547531669,0.00000000000000321158174327731,-808715356771919,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Brazil__2021",-4.22299183491729,0.00000000000000598591229727028,-705488424353139,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Burkina Faso__2019",-7.6112888089492,0.00000000000000327306563946712,-2325431154563822,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Burkina Faso__2021",-5.2325928630257,0.00000000000000322706254051317,-1621472406355536,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Cambodia__2013",-4.91565805909856,0.00000000000000602610558245088,-815727171029638,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Cambodia__2014",-2.62166847873767,0.00000000000000436298698660893,-600888447933539,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Cambodia__2015",-1.92140229787423,0.00000000000000325254053521656,-590738924563871,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Cambodia__2016",-1.74677748331354,0.00000000000000325254053521712,-537050181050836,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Cambodia__2017",-5.64079286533131,0.00000000000000346131542844535,-1629667385692402,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Cambodia__2018",-1.29372024877523,0.0000000000000033339412529585,-388045304525747,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Cambodia__2019",-1.00709906822464,0.00000000000000385090985266738,-261522369194663,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Cambodia__2020",-3.21197932246739,0.00000000000000320259777118224,-1002929356714590,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Cambodia__2021",-1.51495217289727,0.0000000000000229312485154761,-66064966845343.7,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Cameroon__2013",-1.04448285673976,0.00000000000000337058577006174,-309881702467589,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Cameroon__2014",-7.29613213738759,0.00000000000000715410018181058,-1019853224300400,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Cameroon__2015",-0.367270101675152,0.000000000000015567866399883,-23591550199705.8,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Cameroon__2016",-1.66466137152606,0.00000000000000347971457637799,-478390205572205,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Cameroon__2017",-2.26857797231488,0.00000000000000398933150194791,-568661183260197,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Cameroon__2018",-2.59730916219493,0.00000000000000578694871109515,-448821873471106,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Cameroon__2021",-3.66902998263165,0.00000000000000552705641904629,-663830745419594,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Central African Republic__2019",-5.83825295393437,0.00000000000000618703658726637,-943626705869199,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Central African Republic__2021",-3.9672214480771,0.00000000000000418518829775297,-947919464031548,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Chad__2013",-6.32454198051388,0.00000000000000324630972392726,-1948225067342834,0,"M4_country_year_pair_FE_cluster_entity"
